hour,irradiance_w_m2,solar_input_w,required_power_w,net_power_w,battery_wh,soc_pct
14.53333333333331,462.94317976277955,32.895024400736965,21.409017326675155,11.48600707406181,8.33,100.0
14.566666666666643,453.57233852827625,32.2291671972193,21.409017326675155,10.820149870544142,8.33,100.0
14.599999999999977,444.12378000856336,31.557787691818632,21.409017326675155,10.148770365143477,8.33,100.0
14.63333333333331,434.5991231655011,30.881000921956886,21.409017326675155,9.471983595281731,8.33,100.0
14.666666666666643,425.0000000000068,30.198922851562983,21.409017326675155,8.789905524887828,8.33,100.0
14.699999999999976,415.32805527241885,29.511670351202966,21.409017326675155,8.102653024527811,8.33,100.0
14.73333333333331,405.58494622067434,28.81936117805475,21.409017326675155,7.410343851379594,8.33,100.0
14.766666666666643,395.7723422763518,28.12211395573114,21.409017326675155,6.713096629055986,8.33,100.0
14.799999999999976,385.8919247786219,27.420048153954262,21.409017326675155,6.011030827279107,8.33,100.0
14.833333333333309,375.94538668615854,26.71328406808502,21.409017326675155,5.304266741409865,8.33,100.0
14.866666666666642,365.9344322870583,26.00194279851105,21.409017326675155,4.592925471835894,8.33,100.0
14.899999999999975,355.86077690682134,25.28614622989692,21.409017326675155,3.8771289032217666,8.33,100.0
14.933333333333309,345.72614661443765,24.566017010299735,21.409017326675155,3.15699968362458,8.33,100.0
14.966666666666642,335.53227792663495,23.84167853015406,21.409017326675155,2.4326612034789044,8.33,100.0
14.999999999999975,325.28091751033406,23.113254901129512,21.409017326675155,1.704237574454357,8.33,100.0
15.033333333333308,314.97382188336854,22.380870934865023,21.409017326675155,0.9718536081898677,8.33,100.0
15.066666666666642,304.6127571135133,21.6446521215829,21.409017326675155,0.23563479490774597,8.33,100.0
15.099999999999975,294.1994985158771,20.904724608586704,21.409017326675155,-0.5042927180884504,8.312670353330294,99.79196102437328
15.133333333333308,283.73583034871336,20.161215178646636,21.409017326675155,-1.2478021480285193,8.26979055442897,99.27719753216051
15.166666666666641,273.22354550769535,19.414251228275923,21.409017326675155,-1.9947660983992321,8.201241891253739,98.45428440880839
15.199999999999974,262.66444521871364,18.66396074590211,21.409017326675155,-2.7450565807730456,8.106910049990061,97.32184933961658
15.233333333333308,252.06033872924365,17.9104722899368,21.409017326675155,-3.4985450367383564,7.986685134638227,95.87857304487667
15.26666666666664,241.41304299834252,17.153914966747966,21.409017326675155,-4.255102359927189,7.840461685843478,94.1231895059241
15.299999999999974,230.72438238532138,16.394418408538176,21.409017326675155,-5.014598918136979,7.668138698965919,92.05448618206385
15.333333333333307,219.99618833715127,15.63211275113281,21.409017326675155,-5.7769045755423445,7.469619641387144,89.67130421833306
15.36666666666664,209.23029907465266,14.867128611681846,21.409017326675155,-6.541888714993309,7.244812469050604,86.97253864406488
15.399999999999974,198.42855927752814,14.099597066279454,21.409017326675155,-7.309420260395701,6.993629642232882,83.95713856221948
15.433333333333307,187.59281976828478,13.329649627504708,21.409017326675155,-8.079367699170447,6.7159881405431765,80.6241073294499
15.46666666666664,176.72493719510427,12.557418221887486,21.409017326675155,-8.851599104787669,6.411809477148411,76.97250272687168
15.499999999999973,165.82677371371784,11.78303516730371,21.409017326675155,-9.625982159371445,6.081019712221558,73.0014371215073
15.533333333333307,154.9001966683341,11.006633150303248,21.409017326675155,-10.402384176371907,5.723549465610839,68.71007761837743
15.56666666666664,143.94707827168,10.228345203374806,21.409017326675155,-11.180672123300349,5.339333928727665,64.09764620321326
15.599999999999973,132.9692952842053,9.44830468215141,21.409017326675155,-11.960712644523745,4.9283128756512475,59.16341987576528
15.633333333333306,121.9687286925114,8.666645242560726,21.409017326675155,-12.742372084114429,4.490430673448002,53.906730773685496
